title,filename,category,subject,id,prompt,negativePrompt,lora
Collage,00246-Collage.jpg,Papercraft,Fallout Wasteland,fallout,"Collage style a femal warrior in dystopian postapocalyptic fallout wasteland . Mixed media, layered, textural, detailed, artistic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Flat Papercut,00247-Flat Papercut.jpg,Papercraft,Fallout Wasteland,fallout,"Flat papercut style a femal warrior in dystopian postapocalyptic fallout wasteland . Silhouette, clean cuts, paper, sharp edges, minimalist, color block","3D, high detail, noise, grainy, blurry, painting, drawing, photo, disfigured",,""
Kirigami,00248-Kirigami.jpg,Papercraft,Fallout Wasteland,fallout,"Kirigami representation of a femal warrior in dystopian postapocalyptic fallout wasteland . 3D, paper folding, paper cutting, Japanese, intricate, symmetrical, precision, clean lines","painting, drawing, 2D, noisy, blurry, deformed",,""
Paper Mache,00249-Paper Mache.jpg,Papercraft,Fallout Wasteland,fallout,"Paper mache representation of a femal warrior in dystopian postapocalyptic fallout wasteland . 3D, sculptural, textured, handmade, vibrant, fun","2D, flat, photo, sketch, digital art, deformed, noisy, blurry",,""
Paper Quilling,00250-Paper Quilling.jpg,Papercraft,Fallout Wasteland,fallout,"Paper quilling art of a femal warrior in dystopian postapocalyptic fallout wasteland . Intricate, delicate, curling, rolling, shaping, coiling, loops, 3D, dimensional, ornamental","photo, painting, drawing, 2D, flat, deformed, noisy, blurry",,""
Papercut Collage,00251-Papercut Collage.jpg,Papercraft,Fallout Wasteland,fallout,"Papercut collage of a femal warrior in dystopian postapocalyptic fallout wasteland . Mixed media, textured paper, overlapping, asymmetrical, abstract, vibrant","photo, 3D, realistic, drawing, painting, high detail, disfigured",,""
Papercut Shadow Box,00252-Papercut Shadow Box.jpg,Papercraft,Fallout Wasteland,fallout,"3D papercut shadow box of a femal warrior in dystopian postapocalyptic fallout wasteland . Layered, dimensional, depth, silhouette, shadow, papercut, handmade, high contrast","painting, drawing, photo, 2D, flat, high detail, blurry, noisy, disfigured",,""
Stacked Papercut,00253-Stacked Papercut.jpg,Papercraft,Fallout Wasteland,fallout,"Stacked papercut art of a femal warrior in dystopian postapocalyptic fallout wasteland . 3D, layered, dimensional, depth, precision cut, stacked layers, papercut, high contrast","2D, flat, noisy, blurry, painting, drawing, photo, deformed",,""
Thick Layered Papercut,00254-Thick Layered Papercut.jpg,Papercraft,Fallout Wasteland,fallout,"Thick layered papercut art of a femal warrior in dystopian postapocalyptic fallout wasteland . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,00255-Alien.jpg,Photo,Fallout Wasteland,fallout,"Alien-themed a femal warrior in dystopian postapocalyptic fallout wasteland . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Cinematic (Jugger XL),00256-Jugger XL (Cinematic).jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Lighting (Jugger XL),00257-Jugger XL (Cinematic Lighting).jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),00258-Jugger XL (Cinematic Shot).jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
Double Exposure,00259-Double Exposure.jpg,Photo,Fallout Wasteland,fallout,"Double Exposure Style, a femal warrior in dystopian postapocalyptic fallout wasteland, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,00260-Faded Polaroid Photo.jpg,Photo,Fallout Wasteland,fallout,"Faded Polaroid Photo, a femal warrior in dystopian postapocalyptic fallout wasteland, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,00261-Film Noir.jpg,Photo,Fallout Wasteland,fallout,"Film noir style a femal warrior in dystopian postapocalyptic fallout wasteland . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
Film Still (Jugger XL),00262-Jugger XL (Film Still).jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,00263-HDR.jpg,Photo,Fallout Wasteland,fallout,"HDR photo of a femal warrior in dystopian postapocalyptic fallout wasteland . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,00264-Knolling Photography.jpg,Photo,Fallout Wasteland,fallout,"Knolling Photography, a femal warrior in dystopian postapocalyptic fallout wasteland, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,00265-Long Exposure.jpg,Photo,Fallout Wasteland,fallout,"Long exposure photo of a femal warrior in dystopian postapocalyptic fallout wasteland . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,00266-Macro Photography.jpg,Photo,Fallout Wasteland,fallout,"Macro Photography, a femal warrior in dystopian postapocalyptic fallout wasteland, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),00267-Jugger XL (Movie Still).jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,00268-Neon Noir.jpg,Photo,Fallout Wasteland,fallout,"Neon noir a femal warrior in dystopian postapocalyptic fallout wasteland . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,00269-Silhouette.jpg,Photo,Fallout Wasteland,fallout,"Silhouette style a femal warrior in dystopian postapocalyptic fallout wasteland . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,00270-Tilt-Shift.jpg,Photo,Fallout Wasteland,fallout,"Tilt-shift photo of a femal warrior in dystopian postapocalyptic fallout wasteland . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,00271-White Background.jpg,Photo,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,00272-Academia.jpg,Miscellaneous,Fallout Wasteland,fallout,"Academia, a femal warrior in dystopian postapocalyptic fallout wasteland, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,00273-Action Figure.jpg,Miscellaneous,Fallout Wasteland,fallout,"Action Figure, a femal warrior in dystopian postapocalyptic fallout wasteland, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,00274-Architectural.jpg,Miscellaneous,Fallout Wasteland,fallout,"Architectural style a femal warrior in dystopian postapocalyptic fallout wasteland . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,00275-Astral Aura.jpg,Miscellaneous,Fallout Wasteland,fallout,"Astral Aura, a femal warrior in dystopian postapocalyptic fallout wasteland, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,00276-Blueprint Schematic Drawing.jpg,Miscellaneous,Fallout Wasteland,fallout,"Blueprint Schematic Drawing, a femal warrior in dystopian postapocalyptic fallout wasteland, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,00277-Dark Moody Atmosphere.jpg,Miscellaneous,Fallout Wasteland,fallout,"Dark Moody Atmosphere, a femal warrior in dystopian postapocalyptic fallout wasteland, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,00278-Disco.jpg,Miscellaneous,Fallout Wasteland,fallout,"Disco-themed a femal warrior in dystopian postapocalyptic fallout wasteland . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,00279-Dreamscape.jpg,Miscellaneous,Fallout Wasteland,fallout,"Dreamscape a femal warrior in dystopian postapocalyptic fallout wasteland . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,00280-Dystopian.jpg,Miscellaneous,Fallout Wasteland,fallout,"Dystopian style a femal warrior in dystopian postapocalyptic fallout wasteland . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,00281-Fairy Tale.jpg,Miscellaneous,Fallout Wasteland,fallout,"Fairy tale a femal warrior in dystopian postapocalyptic fallout wasteland . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,00282-Fx Monster.jpg,Miscellaneous,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,00283-Gothic.jpg,Miscellaneous,Fallout Wasteland,fallout,"Gothic style a femal warrior in dystopian postapocalyptic fallout wasteland . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,00284-Grunge.jpg,Miscellaneous,Fallout Wasteland,fallout,"Grunge style a femal warrior in dystopian postapocalyptic fallout wasteland . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,00285-Horror.jpg,Miscellaneous,Fallout Wasteland,fallout,"Horror-themed a femal warrior in dystopian postapocalyptic fallout wasteland . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,00286-Kawaii.jpg,Miscellaneous,Fallout Wasteland,fallout,"kawaii style a femal warrior in dystopian postapocalyptic fallout wasteland . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,00287-Logo Design.jpg,Miscellaneous,Fallout Wasteland,fallout,"Logo Design, a femal warrior in dystopian postapocalyptic fallout wasteland, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,00288-Lovecraftian.jpg,Miscellaneous,Fallout Wasteland,fallout,"lovecraftian horror a femal warrior in dystopian postapocalyptic fallout wasteland . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,00289-Macabre.jpg,Miscellaneous,Fallout Wasteland,fallout,"macabre style a femal warrior in dystopian postapocalyptic fallout wasteland . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,00290-Manga.jpg,Miscellaneous,Fallout Wasteland,fallout,"manga style a femal warrior in dystopian postapocalyptic fallout wasteland . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,00291-Medievalism.jpg,Miscellaneous,Fallout Wasteland,fallout,"Medievalism, a femal warrior in dystopian postapocalyptic fallout wasteland, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,00292-Metropolis.jpg,Miscellaneous,Fallout Wasteland,fallout,"metropolis-themed a femal warrior in dystopian postapocalyptic fallout wasteland . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,00293-Minimalist.jpg,Miscellaneous,Fallout Wasteland,fallout,"Minimalist style a femal warrior in dystopian postapocalyptic fallout wasteland . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,00294-Monochrome.jpg,Miscellaneous,Fallout Wasteland,fallout,"Monochrome a femal warrior in dystopian postapocalyptic fallout wasteland . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,00295-Nautical.jpg,Miscellaneous,Fallout Wasteland,fallout,"Nautical-themed a femal warrior in dystopian postapocalyptic fallout wasteland . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,00296-Perfect Eyes.jpg,Miscellaneous,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,00297-Space.jpg,Miscellaneous,Fallout Wasteland,fallout,"Space-themed a femal warrior in dystopian postapocalyptic fallout wasteland . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,00298-Stained Glass.jpg,Miscellaneous,Fallout Wasteland,fallout,"Stained glass style a femal warrior in dystopian postapocalyptic fallout wasteland . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,00299-Techwear Fashion.jpg,Miscellaneous,Fallout Wasteland,fallout,"Techwear fashion a femal warrior in dystopian postapocalyptic fallout wasteland . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,00300-Terragen.jpg,Miscellaneous,Fallout Wasteland,fallout,"Terragen, a femal warrior in dystopian postapocalyptic fallout wasteland, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,00301-Tribal.jpg,Miscellaneous,Fallout Wasteland,fallout,"Tribal style a femal warrior in dystopian postapocalyptic fallout wasteland . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,00302-WOW-ifier.jpg,Miscellaneous,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,00303-Zentangle.jpg,Miscellaneous,Fallout Wasteland,fallout,"Zentangle a femal warrior in dystopian postapocalyptic fallout wasteland . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,fallout.jpg,No style,Fallout Wasteland,fallout,"a femal warrior in dystopian postapocalyptic fallout wasteland","",,""
