title,filename,category,subject,id,prompt,negativePrompt,lora
Bauhaus-Style Poster,20230831141155-Bauhaus-Style Poster.jpg,Artstyle,Nude Women,nude-women,"Bauhaus-Style Poster, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, simple geometric shapes, clean lines, primary colors, Bauhaus-Style Poster","ugly, deformed, noisy, blurry, low contrast",,""
Caricature,20230831141210-Caricature.jpg,Artstyle,Nude Women,nude-women,"Caricature, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, exaggerated, comical, caricature","ugly, deformed, noisy, blurry, low contrast, realistic",,""
Cel Shading,20230831141226-Cel Shaded Art.jpg,Artstyle,Nude Women,nude-women,"Cel Shaded Art, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, 2D, flat color, toon shading, cel shaded style","ugly, deformed, noisy, blurry, low contrast",,""
Character Design,20230831141242-Character Design Sheet.jpg,Artstyle,Nude Women,nude-women,"Character Design Sheet, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,20230831141258-Color Field Painting.jpg,Artstyle,Nude Women,nude-women,"Color Field Painting, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,20230831141314-Conceptual Art.jpg,Artstyle,Nude Women,nude-women,"Conceptual Art, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Dadaism,20230831141330-Dadaism.jpg,Artstyle,Nude Women,nude-women,"Dadaism Art, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dark Fantasy,20230831141345-Dark Fantasy.jpg,Artstyle,Nude Women,nude-women,"Dark Fantasy Art, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Fauvism,20230831141401-Fauvism.jpg,Artstyle,Nude Women,nude-women,"Fauvism Art, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Ink Dripping,20230831141417-Ink Dripping Drawing.jpg,Artstyle,Nude Women,nude-women,"Ink Dripping Drawing, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,20230831141433-Japanese Ink Drawing.jpg,Artstyle,Nude Women,nude-women,"Japanese Ink Drawing, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Biomechanical,20230831141448-Biomechanical.jpg,Futuristic,Nude Women,nude-women,"biomechanical style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,20230831141504-Biomechanical Cyberpunk.jpg,Futuristic,Nude Women,nude-women,"biomechanical cyberpunk a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230831141520-Cybernetic.jpg,Futuristic,Nude Women,nude-women,"cybernetic style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230831141535-Cybernetic Robot.jpg,Futuristic,Nude Women,nude-women,"cybernetic robot a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230831141551-Cyberpunk Cityscape.jpg,Futuristic,Nude Women,nude-women,"cyberpunk cityscape a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230831141607-Futuristic.jpg,Futuristic,Nude Women,nude-women,"futuristic style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Retro Cyberpunk,20230831141623-Retro Cyberpunk.jpg,Futuristic,Nude Women,nude-women,"retro cyberpunk a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230831141638-Retro Futurism.jpg,Futuristic,Nude Women,nude-women,"retro-futuristic a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230831141654-Sci-Fi.jpg,Futuristic,Nude Women,nude-women,"sci-fi style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230831141710-Vaporwave.jpg,Futuristic,Nude Women,nude-women,"vaporwave style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Glitchcore,20230831141727-Glitchcore.jpg,Futuristic,Nude Women,nude-women,"Glitchcore Art Style, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230831141742-Glo-fi.jpg,Futuristic,Nude Women,nude-women,"Glo-fi Art Style, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Bubble Bobble,20230831141758-Bubble Bobble.jpg,Game,Nude Women,nude-women,"Bubble Bobble style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230831141814-Cyberpunk Game.jpg,Game,Nude Women,nude-women,"cyberpunk game style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fortnite,20230831141830-Fortnite Art Style.jpg,Game,Nude Women,nude-women,"Fortnite Art Style, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
Kawaii,20230831141846-Kawaii.jpg,Miscellaneous,Nude Women,nude-women,"kawaii style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Lovecraftian,20230831141902-Lovecraftian.jpg,Miscellaneous,Nude Women,nude-women,"lovecraftian horror a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230831141917-Macabre.jpg,Miscellaneous,Nude Women,nude-women,"macabre style a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Metropolis,20230831141933-Metropolis.jpg,Miscellaneous,Nude Women,nude-women,"metropolis-themed a nude woman with her back to me, looking out of a window, in the half-light, half-body shot . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Academia,20230831141949-Academia.jpg,Miscellaneous,Nude Women,nude-women,"Academia, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230831142005-Action Figure.jpg,Miscellaneous,Nude Women,nude-women,"Action Figure, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Astral Aura,20230831142021-Astral Aura.jpg,Miscellaneous,Nude Women,nude-women,"Astral Aura, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230831142037-Blueprint Schematic Drawing.jpg,Miscellaneous,Nude Women,nude-women,"Blueprint Schematic Drawing, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230831142053-Dark Moody Atmosphere.jpg,Miscellaneous,Nude Women,nude-women,"Dark Moody Atmosphere, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Logo,20230831142108-Logo Design.jpg,Miscellaneous,Nude Women,nude-women,"Logo Design, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Medievalism,20230831142124-Medievalism.jpg,Miscellaneous,Nude Women,nude-women,"Medievalism, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Terragen,20230831142140-Terragen.jpg,Miscellaneous,Nude Women,nude-women,"Terragen, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Double Exposure,20230831142156-Double Exposure.jpg,Photo,Nude Women,nude-women,"Double Exposure Style, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230831142212-Faded Polaroid Photo.jpg,Photo,Nude Women,nude-women,"Faded Polaroid Photo, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Knolling Photography,20230831142228-Knolling Photography.jpg,Photo,Nude Women,nude-women,"Knolling Photography, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Macro Photography,20230831142245-Macro Photography.jpg,Photo,Nude Women,nude-women,"Macro Photography, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Perfect Eyes,20230903125512-Perfect Eyes.jpg,Miscellaneous,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
WOW-ifier,20230903131323-WOW-ifier.jpg,Miscellaneous,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
White Background,20230903131854-White Background.jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:white_1_0:1> with a white background","",,"White Background"
Fx Monster,20230903132031-Fx Monster.jpg,Miscellaneous,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
PS1,20230903132209-PS1.jpg,Game,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:ps1-xl:1> ps1 style","",,"PS1 Graphics SDXL"
Voxel,20230903132357-Voxel.jpg,Game,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:voxel-xl:1> voxel style","",,"Voxel XL"
Crayon,20230903132705-Crayon.jpg,Artstyle,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:crayons-xl:1>","",,"Crayon Style"
Junji Ito,20230903132853-Junji Ito.jpg,Artstyle,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:ito-style-xl:1>","",,"Junji Ito Style (XL)"
More Details,20230903154750-Add Details XL (More Details).jpg,No style,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Less Details,20230903154920-Add Details XL (Less Details).jpg,No style,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
Most Details,20230903155050-Add Details XL (Most Details).jpg,No style,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Least Details,20230903155220-Add Details XL (Least Details).jpg,No style,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Cinematic Lighting (Jugger XL),20230903155353-Jugger XL (Cinematic Lighting).jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Movie Still (Jugger XL),20230903155523-Jugger XL (Movie Still).jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Film Still (Jugger XL),20230903155654-Jugger XL (Film Still).jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),20230903155827-Jugger XL (Cinematic).jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230903160000-Jugger XL (Cinematic Shot).jpg,Photo,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
John Berkey,20230906214818-John Berkey.jpg,Artstyle,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:john-berkey:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906214838-Folk Art.jpg,Artstyle,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:folk-art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906214857-Terrible FanArt.jpg,Artstyle,Nude Women,nude-women,"<lora:terrible-fanart:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, a nude woman with her back to me, looking out of a window, in the half-light, half-body shot","",,"PE Shitty FanArt"
Dali,20230906214923-Dali.jpg,Artstyle,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot, <lora:dali:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Base,nude-women.jpg,No style,Nude Women,nude-women,"a nude woman with her back to me, looking out of a window, in the half-light, half-body shot","",,""
