title,filename,category,subject,id,prompt,negativePrompt,lora
Character Design,20230901204634-Character Design Sheet.jpg,Artstyle,Close-up Portrait,close-up,"Character Design Sheet, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, character reference sheet, character turn around","ugly, deformed, noisy, blurry, low contrast",,""
Color Field Painting,20230901204649-Color Field Painting.jpg,Artstyle,Close-up Portrait,close-up,"Color Field Painting, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, abstract, simple, geometic, color field painting style","ugly, deformed, noisy, blurry, low contrast",,""
Conceptual Art,20230901204704-Conceptual Art.jpg,Artstyle,Close-up Portrait,close-up,"Conceptual Art, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, concept art","ugly, deformed, noisy, blurry, low contrast",,""
Dadaism,20230901204719-Dadaism.jpg,Artstyle,Close-up Portrait,close-up,"Dadaism Art, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, satirical, nonsensical, dadaism art","ugly, deformed, noisy, blurry, low contrast",,""
Dark Fantasy,20230901204734-Dark Fantasy.jpg,Artstyle,Close-up Portrait,close-up,"Dark Fantasy Art, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, dark, moody, dark fantasy style","ugly, deformed, noisy, blurry, low contrast, bright, sunny",,""
Fauvism,20230901204749-Fauvism.jpg,Artstyle,Close-up Portrait,close-up,"Fauvism Art, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, painterly, bold colors, textured brushwork, fauvism art","ugly, deformed, noisy, blurry, low contrast",,""
Ink Dripping,20230901204804-Ink Dripping Drawing.jpg,Artstyle,Close-up Portrait,close-up,"Ink Dripping Drawing, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, ink drawing, dripping ink","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Japanese Ink,20230901204819-Japanese Ink Drawing.jpg,Artstyle,Close-up Portrait,close-up,"Japanese Ink Drawing, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, ink drawing, inkwash, Japanese Ink Drawing","ugly, deformed, noisy, blurry, low contrast, colorful, vibrant",,""
Biomechanical,20230901204834-Biomechanical.jpg,Futuristic,Close-up Portrait,close-up,"biomechanical style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . blend of organic and mechanical elements, futuristic, cybernetic, detailed, intricate","natural, rustic, primitive, organic, simplistic",,""
Biomechanical Cyberpunk,20230901204849-Biomechanical Cyberpunk.jpg,Futuristic,Close-up Portrait,close-up,"biomechanical cyberpunk very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230901204904-Cybernetic.jpg,Futuristic,Close-up Portrait,close-up,"cybernetic style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230901204919-Cybernetic Robot.jpg,Futuristic,Close-up Portrait,close-up,"cybernetic robot very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230901204934-Cyberpunk Cityscape.jpg,Futuristic,Close-up Portrait,close-up,"cyberpunk cityscape very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230901204949-Futuristic.jpg,Futuristic,Close-up Portrait,close-up,"futuristic style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Retro Cyberpunk,20230901205004-Retro Cyberpunk.jpg,Futuristic,Close-up Portrait,close-up,"retro cyberpunk very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230901205019-Retro Futurism.jpg,Futuristic,Close-up Portrait,close-up,"retro-futuristic very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230901205034-Sci-Fi.jpg,Futuristic,Close-up Portrait,close-up,"sci-fi style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230901205049-Vaporwave.jpg,Futuristic,Close-up Portrait,close-up,"vaporwave style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Glitchcore,20230901205104-Glitchcore.jpg,Futuristic,Close-up Portrait,close-up,"Glitchcore Art Style, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230901205119-Glo-fi.jpg,Futuristic,Close-up Portrait,close-up,"Glo-fi Art Style, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Bubble Bobble,20230901205133-Bubble Bobble.jpg,Game,Close-up Portrait,close-up,"Bubble Bobble style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230901205148-Cyberpunk Game.jpg,Game,Close-up Portrait,close-up,"cyberpunk game style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fortnite,20230901205203-Fortnite Art Style.jpg,Game,Close-up Portrait,close-up,"Fortnite Art Style, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
Kawaii,20230901205218-Kawaii.jpg,Miscellaneous,Close-up Portrait,close-up,"kawaii style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Lovecraftian,20230901205233-Lovecraftian.jpg,Miscellaneous,Close-up Portrait,close-up,"lovecraftian horror very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230901205248-Macabre.jpg,Miscellaneous,Close-up Portrait,close-up,"macabre style very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Metropolis,20230901205318-Metropolis.jpg,Miscellaneous,Close-up Portrait,close-up,"metropolis-themed very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Academia,20230901205333-Academia.jpg,Miscellaneous,Close-up Portrait,close-up,"Academia, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230901205348-Action Figure.jpg,Miscellaneous,Close-up Portrait,close-up,"Action Figure, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Astral Aura,20230901205403-Astral Aura.jpg,Miscellaneous,Close-up Portrait,close-up,"Astral Aura, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230901205418-Blueprint Schematic Drawing.jpg,Miscellaneous,Close-up Portrait,close-up,"Blueprint Schematic Drawing, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230901205433-Dark Moody Atmosphere.jpg,Miscellaneous,Close-up Portrait,close-up,"Dark Moody Atmosphere, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Logo,20230901205448-Logo Design.jpg,Miscellaneous,Close-up Portrait,close-up,"Logo Design, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Medievalism,20230901205503-Medievalism.jpg,Miscellaneous,Close-up Portrait,close-up,"Medievalism, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Terragen,20230901205518-Terragen.jpg,Miscellaneous,Close-up Portrait,close-up,"Terragen, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Double Exposure,20230901205533-Double Exposure.jpg,Photo,Close-up Portrait,close-up,"Double Exposure Style, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230901205548-Faded Polaroid Photo.jpg,Photo,Close-up Portrait,close-up,"Faded Polaroid Photo, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Knolling Photography,20230901205603-Knolling Photography.jpg,Photo,Close-up Portrait,close-up,"Knolling Photography, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Macro Photography,20230901205618-Macro Photography.jpg,Photo,Close-up Portrait,close-up,"Macro Photography, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Perfect Eyes,20230903135621-Perfect Eyes.jpg,Miscellaneous,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Moebius (old),20230903135808-Moebius (old).jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:moebius-xl:0.8> moebzxl, moebius, Jean Giraud","",,"Moebius SDXL (Jean Giraud)"
WOW-ifier,20230903135923-WOW-ifier.jpg,Miscellaneous,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
White Background,20230903140015-White Background.jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:white_1_0:1> with a white background","",,"White Background"
Fx Monster,20230903140109-Fx Monster.jpg,Miscellaneous,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
PS1,20230903140204-PS1.jpg,Game,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:ps1_style_SDXL_v2:1> ps1 style","",,"PS1 Graphics SDXL"
Voxel,20230903140306-Voxel.jpg,Game,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:VoxelXL_v1:1> voxel style","",,"Voxel XL"
Crayon,20230903140357-Crayon.jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:crayons_v1_sdxl:1>","",,"Crayon Style"
Junji Ito,20230903140500-Junji Ito.jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:XL_itoStyleLycoris:1>","",,"Junji Ito Style (XL)"
Cinematic Lighting (Jugger XL),20230903153026-Jugger XL (Cinematic Lighting).jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Film Still (Jugger XL),20230903153127-Jugger XL (Film Still).jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),20230903153240-Jugger XL (Cinematic).jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230903153331-Jugger XL (Cinematic Shot).jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
More Details,20230903153428-Add Details XL (More Details).jpg,No style,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Less Details,20230903153521-Add Details XL (Less Details).jpg,No style,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
Most Details,20230903153559-Add Details XL (Most Details).jpg,No style,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Least Details,20230903153652-Add Details XL (Least Details).jpg,No style,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Movie Still (Jugger XL),20230903154429-Jugger XL (Movie Still).jpg,Photo,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
John Berkey,20230906220004-John Berkey.jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:John Berkey Style:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906220024-Folk Art.jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:Folk Art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906220043-Terrible FanArt.jpg,Artstyle,Close-up Portrait,close-up,"<lora:PE_TerribleFanArtV1:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes","",,"PE Shitty FanArt"
Dali,20230906220112-Dali.jpg,Artstyle,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes, <lora:d4lixl:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Base,close-up.jpg,No style,Close-up Portrait,close-up,"very close-up portrait of a young beautiful women, freckles, redhead, amazing eyes, green eyes, perfect eyes","",,""
