title,filename,category,subject,id,prompt,negativePrompt,lora
Film Noir,00717-Film Noir.jpg,Photo,Vines,vines,"Film noir style a girl with vines wrapped around her chest . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
Film Still (Jugger XL),00718-Jugger XL (Film Still).jpg,Photo,Vines,vines,"a girl with vines wrapped around her chest, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,00719-HDR.jpg,Photo,Vines,vines,"HDR photo of a girl with vines wrapped around her chest . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,00720-Knolling Photography.jpg,Photo,Vines,vines,"Knolling Photography, a girl with vines wrapped around her chest, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,00721-Long Exposure.jpg,Photo,Vines,vines,"Long exposure photo of a girl with vines wrapped around her chest . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,00722-Macro Photography.jpg,Photo,Vines,vines,"Macro Photography, a girl with vines wrapped around her chest, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),00723-Jugger XL (Movie Still).jpg,Photo,Vines,vines,"a girl with vines wrapped around her chest, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,00724-Neon Noir.jpg,Photo,Vines,vines,"Neon noir a girl with vines wrapped around her chest . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,00725-Silhouette.jpg,Photo,Vines,vines,"Silhouette style a girl with vines wrapped around her chest . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,00726-Tilt-Shift.jpg,Photo,Vines,vines,"Tilt-shift photo of a girl with vines wrapped around her chest . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,00727-White Background.jpg,Photo,Vines,vines,"a girl with vines wrapped around her chest, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,00728-Academia.jpg,Miscellaneous,Vines,vines,"Academia, a girl with vines wrapped around her chest, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,00729-Action Figure.jpg,Miscellaneous,Vines,vines,"Action Figure, a girl with vines wrapped around her chest, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,00730-Architectural.jpg,Miscellaneous,Vines,vines,"Architectural style a girl with vines wrapped around her chest . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,00731-Astral Aura.jpg,Miscellaneous,Vines,vines,"Astral Aura, a girl with vines wrapped around her chest, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,00732-Blueprint Schematic Drawing.jpg,Miscellaneous,Vines,vines,"Blueprint Schematic Drawing, a girl with vines wrapped around her chest, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,00733-Dark Moody Atmosphere.jpg,Miscellaneous,Vines,vines,"Dark Moody Atmosphere, a girl with vines wrapped around her chest, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,00734-Disco.jpg,Miscellaneous,Vines,vines,"Disco-themed a girl with vines wrapped around her chest . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,00735-Dreamscape.jpg,Miscellaneous,Vines,vines,"Dreamscape a girl with vines wrapped around her chest . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,00736-Dystopian.jpg,Miscellaneous,Vines,vines,"Dystopian style a girl with vines wrapped around her chest . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,00737-Fairy Tale.jpg,Miscellaneous,Vines,vines,"Fairy tale a girl with vines wrapped around her chest . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,00738-Fx Monster.jpg,Miscellaneous,Vines,vines,"a girl with vines wrapped around her chest, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,00739-Gothic.jpg,Miscellaneous,Vines,vines,"Gothic style a girl with vines wrapped around her chest . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,00740-Grunge.jpg,Miscellaneous,Vines,vines,"Grunge style a girl with vines wrapped around her chest . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,00741-Horror.jpg,Miscellaneous,Vines,vines,"Horror-themed a girl with vines wrapped around her chest . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,00742-Kawaii.jpg,Miscellaneous,Vines,vines,"kawaii style a girl with vines wrapped around her chest . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,00743-Logo Design.jpg,Miscellaneous,Vines,vines,"Logo Design, a girl with vines wrapped around her chest, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,00744-Lovecraftian.jpg,Miscellaneous,Vines,vines,"lovecraftian horror a girl with vines wrapped around her chest . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,00745-Macabre.jpg,Miscellaneous,Vines,vines,"macabre style a girl with vines wrapped around her chest . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,00746-Manga.jpg,Miscellaneous,Vines,vines,"manga style a girl with vines wrapped around her chest . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,00747-Medievalism.jpg,Miscellaneous,Vines,vines,"Medievalism, a girl with vines wrapped around her chest, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,00748-Metropolis.jpg,Miscellaneous,Vines,vines,"metropolis-themed a girl with vines wrapped around her chest . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,00749-Minimalist.jpg,Miscellaneous,Vines,vines,"Minimalist style a girl with vines wrapped around her chest . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,00750-Monochrome.jpg,Miscellaneous,Vines,vines,"Monochrome a girl with vines wrapped around her chest . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,00751-Nautical.jpg,Miscellaneous,Vines,vines,"Nautical-themed a girl with vines wrapped around her chest . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,00752-Perfect Eyes.jpg,Miscellaneous,Vines,vines,"a girl with vines wrapped around her chest, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,00753-Space.jpg,Miscellaneous,Vines,vines,"Space-themed a girl with vines wrapped around her chest . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,00754-Stained Glass.jpg,Miscellaneous,Vines,vines,"Stained glass style a girl with vines wrapped around her chest . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,00755-Techwear Fashion.jpg,Miscellaneous,Vines,vines,"Techwear fashion a girl with vines wrapped around her chest . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,00756-Terragen.jpg,Miscellaneous,Vines,vines,"Terragen, a girl with vines wrapped around her chest, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,00757-Tribal.jpg,Miscellaneous,Vines,vines,"Tribal style a girl with vines wrapped around her chest . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
Base,vines.jpg,No style,Vines,vines,"a girl with vines wrapped around her chest","",,""
