title,filename,category,subject,id,prompt,negativePrompt,lora
Double Exposure,00107-Double Exposure.jpg,Photo,Anubis,egypt,"Double Exposure Style, a Anubis in front of a temple, with desert, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,00108-Faded Polaroid Photo.jpg,Photo,Anubis,egypt,"Faded Polaroid Photo, a Anubis in front of a temple, with desert, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,00109-Film Noir.jpg,Photo,Anubis,egypt,"Film noir style a Anubis in front of a temple, with desert . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
Film Still (Jugger XL),00110-Jugger XL (Film Still).jpg,Photo,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,00111-HDR.jpg,Photo,Anubis,egypt,"HDR photo of a Anubis in front of a temple, with desert . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,00112-Knolling Photography.jpg,Photo,Anubis,egypt,"Knolling Photography, a Anubis in front of a temple, with desert, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,00113-Long Exposure.jpg,Photo,Anubis,egypt,"Long exposure photo of a Anubis in front of a temple, with desert . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,00114-Macro Photography.jpg,Photo,Anubis,egypt,"Macro Photography, a Anubis in front of a temple, with desert, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),00115-Jugger XL (Movie Still).jpg,Photo,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,00116-Neon Noir.jpg,Photo,Anubis,egypt,"Neon noir a Anubis in front of a temple, with desert . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,00117-Silhouette.jpg,Photo,Anubis,egypt,"Silhouette style a Anubis in front of a temple, with desert . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,00118-Tilt-Shift.jpg,Photo,Anubis,egypt,"Tilt-shift photo of a Anubis in front of a temple, with desert . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,00119-White Background.jpg,Photo,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,00120-Academia.jpg,Miscellaneous,Anubis,egypt,"Academia, a Anubis in front of a temple, with desert, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,00121-Action Figure.jpg,Miscellaneous,Anubis,egypt,"Action Figure, a Anubis in front of a temple, with desert, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,00122-Architectural.jpg,Miscellaneous,Anubis,egypt,"Architectural style a Anubis in front of a temple, with desert . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,00123-Astral Aura.jpg,Miscellaneous,Anubis,egypt,"Astral Aura, a Anubis in front of a temple, with desert, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,00124-Blueprint Schematic Drawing.jpg,Miscellaneous,Anubis,egypt,"Blueprint Schematic Drawing, a Anubis in front of a temple, with desert, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,00125-Dark Moody Atmosphere.jpg,Miscellaneous,Anubis,egypt,"Dark Moody Atmosphere, a Anubis in front of a temple, with desert, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,00126-Disco.jpg,Miscellaneous,Anubis,egypt,"Disco-themed a Anubis in front of a temple, with desert . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,00127-Dreamscape.jpg,Miscellaneous,Anubis,egypt,"Dreamscape a Anubis in front of a temple, with desert . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,00128-Dystopian.jpg,Miscellaneous,Anubis,egypt,"Dystopian style a Anubis in front of a temple, with desert . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,00129-Fairy Tale.jpg,Miscellaneous,Anubis,egypt,"Fairy tale a Anubis in front of a temple, with desert . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,00130-Fx Monster.jpg,Miscellaneous,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,00131-Gothic.jpg,Miscellaneous,Anubis,egypt,"Gothic style a Anubis in front of a temple, with desert . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,00132-Grunge.jpg,Miscellaneous,Anubis,egypt,"Grunge style a Anubis in front of a temple, with desert . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,00133-Horror.jpg,Miscellaneous,Anubis,egypt,"Horror-themed a Anubis in front of a temple, with desert . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,00134-Kawaii.jpg,Miscellaneous,Anubis,egypt,"kawaii style a Anubis in front of a temple, with desert . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,00135-Logo Design.jpg,Miscellaneous,Anubis,egypt,"Logo Design, a Anubis in front of a temple, with desert, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,00136-Lovecraftian.jpg,Miscellaneous,Anubis,egypt,"lovecraftian horror a Anubis in front of a temple, with desert . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,00137-Macabre.jpg,Miscellaneous,Anubis,egypt,"macabre style a Anubis in front of a temple, with desert . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,00138-Manga.jpg,Miscellaneous,Anubis,egypt,"manga style a Anubis in front of a temple, with desert . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,00139-Medievalism.jpg,Miscellaneous,Anubis,egypt,"Medievalism, a Anubis in front of a temple, with desert, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,00140-Metropolis.jpg,Miscellaneous,Anubis,egypt,"metropolis-themed a Anubis in front of a temple, with desert . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,00141-Minimalist.jpg,Miscellaneous,Anubis,egypt,"Minimalist style a Anubis in front of a temple, with desert . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,00142-Monochrome.jpg,Miscellaneous,Anubis,egypt,"Monochrome a Anubis in front of a temple, with desert . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,00143-Nautical.jpg,Miscellaneous,Anubis,egypt,"Nautical-themed a Anubis in front of a temple, with desert . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,00144-Perfect Eyes.jpg,Miscellaneous,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,00145-Space.jpg,Miscellaneous,Anubis,egypt,"Space-themed a Anubis in front of a temple, with desert . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,00146-Stained Glass.jpg,Miscellaneous,Anubis,egypt,"Stained glass style a Anubis in front of a temple, with desert . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,00147-Techwear Fashion.jpg,Miscellaneous,Anubis,egypt,"Techwear fashion a Anubis in front of a temple, with desert . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,00148-Terragen.jpg,Miscellaneous,Anubis,egypt,"Terragen, a Anubis in front of a temple, with desert, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,00149-Tribal.jpg,Miscellaneous,Anubis,egypt,"Tribal style a Anubis in front of a temple, with desert . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,00150-WOW-ifier.jpg,Miscellaneous,Anubis,egypt,"a Anubis in front of a temple, with desert, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,00151-Zentangle.jpg,Miscellaneous,Anubis,egypt,"Zentangle a Anubis in front of a temple, with desert . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,egypt.jpg,No style,Anubis,egypt,"a Anubis in front of a temple, with desert","",,""
