title,filename,category,subject,id,prompt,negativePrompt,lora
Film Still (Jugger XL),00566-Jugger XL (Film Still).jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,00567-HDR.jpg,Photo,Viking Warrior,vikings,"HDR photo of portrait of a viking warrior man with warrior face paintings and blood . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,00568-Knolling Photography.jpg,Photo,Viking Warrior,vikings,"Knolling Photography, portrait of a viking warrior man with warrior face paintings and blood, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,00569-Long Exposure.jpg,Photo,Viking Warrior,vikings,"Long exposure photo of portrait of a viking warrior man with warrior face paintings and blood . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,00570-Macro Photography.jpg,Photo,Viking Warrior,vikings,"Macro Photography, portrait of a viking warrior man with warrior face paintings and blood, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),00571-Jugger XL (Movie Still).jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,00572-Neon Noir.jpg,Photo,Viking Warrior,vikings,"Neon noir portrait of a viking warrior man with warrior face paintings and blood . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,00573-Silhouette.jpg,Photo,Viking Warrior,vikings,"Silhouette style portrait of a viking warrior man with warrior face paintings and blood . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,00574-Tilt-Shift.jpg,Photo,Viking Warrior,vikings,"Tilt-shift photo of portrait of a viking warrior man with warrior face paintings and blood . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,00575-White Background.jpg,Photo,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,00576-Academia.jpg,Miscellaneous,Viking Warrior,vikings,"Academia, portrait of a viking warrior man with warrior face paintings and blood, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,00577-Action Figure.jpg,Miscellaneous,Viking Warrior,vikings,"Action Figure, portrait of a viking warrior man with warrior face paintings and blood, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,00578-Architectural.jpg,Miscellaneous,Viking Warrior,vikings,"Architectural style portrait of a viking warrior man with warrior face paintings and blood . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,00579-Astral Aura.jpg,Miscellaneous,Viking Warrior,vikings,"Astral Aura, portrait of a viking warrior man with warrior face paintings and blood, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,00580-Blueprint Schematic Drawing.jpg,Miscellaneous,Viking Warrior,vikings,"Blueprint Schematic Drawing, portrait of a viking warrior man with warrior face paintings and blood, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,00581-Dark Moody Atmosphere.jpg,Miscellaneous,Viking Warrior,vikings,"Dark Moody Atmosphere, portrait of a viking warrior man with warrior face paintings and blood, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,00582-Disco.jpg,Miscellaneous,Viking Warrior,vikings,"Disco-themed portrait of a viking warrior man with warrior face paintings and blood . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,00583-Dreamscape.jpg,Miscellaneous,Viking Warrior,vikings,"Dreamscape portrait of a viking warrior man with warrior face paintings and blood . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,00584-Dystopian.jpg,Miscellaneous,Viking Warrior,vikings,"Dystopian style portrait of a viking warrior man with warrior face paintings and blood . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,00585-Fairy Tale.jpg,Miscellaneous,Viking Warrior,vikings,"Fairy tale portrait of a viking warrior man with warrior face paintings and blood . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,00586-Fx Monster.jpg,Miscellaneous,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,00587-Gothic.jpg,Miscellaneous,Viking Warrior,vikings,"Gothic style portrait of a viking warrior man with warrior face paintings and blood . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,00588-Grunge.jpg,Miscellaneous,Viking Warrior,vikings,"Grunge style portrait of a viking warrior man with warrior face paintings and blood . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,00589-Horror.jpg,Miscellaneous,Viking Warrior,vikings,"Horror-themed portrait of a viking warrior man with warrior face paintings and blood . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,00590-Kawaii.jpg,Miscellaneous,Viking Warrior,vikings,"kawaii style portrait of a viking warrior man with warrior face paintings and blood . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,00591-Logo Design.jpg,Miscellaneous,Viking Warrior,vikings,"Logo Design, portrait of a viking warrior man with warrior face paintings and blood, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,00592-Lovecraftian.jpg,Miscellaneous,Viking Warrior,vikings,"lovecraftian horror portrait of a viking warrior man with warrior face paintings and blood . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,00593-Macabre.jpg,Miscellaneous,Viking Warrior,vikings,"macabre style portrait of a viking warrior man with warrior face paintings and blood . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,00594-Manga.jpg,Miscellaneous,Viking Warrior,vikings,"manga style portrait of a viking warrior man with warrior face paintings and blood . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,00595-Medievalism.jpg,Miscellaneous,Viking Warrior,vikings,"Medievalism, portrait of a viking warrior man with warrior face paintings and blood, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,00596-Metropolis.jpg,Miscellaneous,Viking Warrior,vikings,"metropolis-themed portrait of a viking warrior man with warrior face paintings and blood . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,00597-Minimalist.jpg,Miscellaneous,Viking Warrior,vikings,"Minimalist style portrait of a viking warrior man with warrior face paintings and blood . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,00598-Monochrome.jpg,Miscellaneous,Viking Warrior,vikings,"Monochrome portrait of a viking warrior man with warrior face paintings and blood . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,00599-Nautical.jpg,Miscellaneous,Viking Warrior,vikings,"Nautical-themed portrait of a viking warrior man with warrior face paintings and blood . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,00600-Perfect Eyes.jpg,Miscellaneous,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,00601-Space.jpg,Miscellaneous,Viking Warrior,vikings,"Space-themed portrait of a viking warrior man with warrior face paintings and blood . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,00602-Stained Glass.jpg,Miscellaneous,Viking Warrior,vikings,"Stained glass style portrait of a viking warrior man with warrior face paintings and blood . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,00603-Techwear Fashion.jpg,Miscellaneous,Viking Warrior,vikings,"Techwear fashion portrait of a viking warrior man with warrior face paintings and blood . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,00604-Terragen.jpg,Miscellaneous,Viking Warrior,vikings,"Terragen, portrait of a viking warrior man with warrior face paintings and blood, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,00605-Tribal.jpg,Miscellaneous,Viking Warrior,vikings,"Tribal style portrait of a viking warrior man with warrior face paintings and blood . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,00606-WOW-ifier.jpg,Miscellaneous,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,00607-Zentangle.jpg,Miscellaneous,Viking Warrior,vikings,"Zentangle portrait of a viking warrior man with warrior face paintings and blood . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,vikings.jpg,No style,Viking Warrior,vikings,"portrait of a viking warrior man with warrior face paintings and blood","",,""
