title,filename,category,subject,id,prompt,negativePrompt,lora
Astral Aura,20230907085658-Astral Aura.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Astral Aura, Astronaut on Mars During sunset, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230907085713-Blueprint Schematic Drawing.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Blueprint Schematic Drawing, Astronaut on Mars During sunset, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230907085728-Dark Moody Atmosphere.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Dark Moody Atmosphere, Astronaut on Mars During sunset, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,20230907085744-Disco.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Disco-themed Astronaut on Mars During sunset . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,20230907085759-Dreamscape.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Dreamscape Astronaut on Mars During sunset . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,20230907085814-Dystopian.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Dystopian style Astronaut on Mars During sunset . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,20230907085829-Fairy Tale.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Fairy tale Astronaut on Mars During sunset . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Gothic,20230907085844-Gothic.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Gothic style Astronaut on Mars During sunset . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,20230907085900-Grunge.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Grunge style Astronaut on Mars During sunset . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,20230907085915-Horror.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Horror-themed Astronaut on Mars During sunset . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,20230907085930-Kawaii.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"kawaii style Astronaut on Mars During sunset . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,20230907085945-Logo Design.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Logo Design, Astronaut on Mars During sunset, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,20230907090001-Lovecraftian.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"lovecraftian horror Astronaut on Mars During sunset . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230907090016-Macabre.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"macabre style Astronaut on Mars During sunset . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Medievalism,20230907090046-Medievalism.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Medievalism, Astronaut on Mars During sunset, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,20230907090101-Metropolis.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"metropolis-themed Astronaut on Mars During sunset . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,20230907090117-Minimalist.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Minimalist style Astronaut on Mars During sunset . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,20230907090132-Monochrome.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Monochrome Astronaut on Mars During sunset . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,20230907090147-Nautical.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Nautical-themed Astronaut on Mars During sunset . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Space,20230907090202-Space.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Space-themed Astronaut on Mars During sunset . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,20230907090218-Stained Glass.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Stained glass style Astronaut on Mars During sunset . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,20230907090233-Techwear Fashion.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Techwear fashion Astronaut on Mars During sunset . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,20230907090248-Terragen.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Terragen, Astronaut on Mars During sunset, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,20230907090303-Tribal.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Tribal style Astronaut on Mars During sunset . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
Zentangle,20230907090318-Zentangle.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Zentangle Astronaut on Mars During sunset . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Least Details,20230907090340-Add Details XL (Least Details).jpg,No style,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Less Details,20230907090356-Add Details XL (Less Details).jpg,No style,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
More Details,20230907090412-Add Details XL (More Details).jpg,No style,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Most Details,20230907090428-Add Details XL (Most Details).jpg,No style,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Crayon,20230907090445-Crayon.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:crayons_v1_sdxl:1>","",,"Crayon Style"
Fx Monster,20230907090505-Fx Monster.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Cinematic Lighting (Jugger XL),20230907090523-Jugger XL (Cinematic Lighting).jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230907090538-Jugger XL (Cinematic Shot).jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),20230907090553-Jugger XL (Cinematic).jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Film Still (Jugger XL),20230907090609-Jugger XL (Film Still).jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
Movie Still (Jugger XL),20230907090624-Jugger XL (Movie Still).jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Junji Ito,20230907090640-Junji Ito.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:XL_itoStyleLycoris:1>","",,"Junji Ito Style (XL)"
Moebius,20230907090657-Moebius.jpg,Artstyle,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:moebius-xl:0.8> moebzxl, moebius, Jean Giraud","",,"Moebius SDXL (Jean Giraud)"
PS1,20230907090714-PS1.jpg,Game,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:ps1_style_SDXL_v2:1> ps1 style","",,"PS1 Graphics SDXL"
Perfect Eyes,20230907090734-Perfect Eyes.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Voxel,20230907090750-Voxel.jpg,Game,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:VoxelXL_v1:1> voxel style","",,"Voxel XL"
WOW-ifier,20230907090825-WOW-ifier.jpg,Miscellaneous,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
White Background,20230907090842-White Background.jpg,Photo,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset, <lora:white_1_0:1> with a white background","",,"White Background"
Base,astronaut-mars.jpg,No style,Astronaut on mars,astronaut-mars,"Astronaut on Mars During sunset","",,""
