title,filename,category,subject,id,prompt,negativePrompt,lora
Thick Layered Papercut,20230908121028-Thick Layered Papercut.jpg,Papercraft,Norwegian cat,cat,"Thick layered papercut art of norwegian forest cat in flowers and grass . Deep 3D, volumetric, dimensional, depth, thick paper, high stack, heavy texture, tangible layers","2D, flat, thin paper, low stack, smooth texture, painting, drawing, photo, deformed",,""
Alien,20230908121043-Alien.jpg,Photo,Norwegian cat,cat,"Alien-themed norwegian forest cat in flowers and grass . Extraterrestrial, cosmic, otherworldly, mysterious, sci-fi, highly detailed","earthly, mundane, common, realistic, simple",,""
Cinematic (Jugger XL),20230908121103-Jugger XL (Cinematic).jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Lighting (Jugger XL),20230908121118-Jugger XL (Cinematic Lighting).jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230908121134-Jugger XL (Cinematic Shot).jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
Double Exposure,20230908121150-Double Exposure.jpg,Photo,Norwegian cat,cat,"Double Exposure Style, norwegian forest cat in flowers and grass, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230908121206-Faded Polaroid Photo.jpg,Photo,Norwegian cat,cat,"Faded Polaroid Photo, norwegian forest cat in flowers and grass, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Film Noir,20230908121221-Film Noir.jpg,Photo,Norwegian cat,cat,"Film noir style norwegian forest cat in flowers and grass . Monochrome, high contrast, dramatic shadows, 1940s style, mysterious, cinematic","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vibrant, colorful",,""
Film Still (Jugger XL),20230908121240-Jugger XL (Film Still).jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
HDR,20230908121257-HDR.jpg,Photo,Norwegian cat,cat,"HDR photo of norwegian forest cat in flowers and grass . High dynamic range, vivid, rich details, clear shadows and highlights, realistic, intense, enhanced contrast, highly detailed","flat, low contrast, oversaturated, underexposed, overexposed, blurred, noisy",,""
Knolling Photography,20230908121312-Knolling Photography.jpg,Photo,Norwegian cat,cat,"Knolling Photography, norwegian forest cat in flowers and grass, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Long Exposure,20230908121328-Long Exposure.jpg,Photo,Norwegian cat,cat,"Long exposure photo of norwegian forest cat in flowers and grass . Blurred motion, streaks of light, surreal, dreamy, ghosting effect, highly detailed","static, noisy, deformed, shaky, abrupt, flat, low contrast",,""
Macro Photography,20230908121343-Macro Photography.jpg,Photo,Norwegian cat,cat,"Macro Photography, norwegian forest cat in flowers and grass, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Movie Still (Jugger XL),20230908121402-Jugger XL (Movie Still).jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Neon Noir,20230908121419-Neon Noir.jpg,Photo,Norwegian cat,cat,"Neon noir norwegian forest cat in flowers and grass . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,20230908121434-Silhouette.jpg,Photo,Norwegian cat,cat,"Silhouette style norwegian forest cat in flowers and grass . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,20230908121450-Tilt-Shift.jpg,Photo,Norwegian cat,cat,"Tilt-shift photo of norwegian forest cat in flowers and grass . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,20230908121508-White Background.jpg,Photo,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,20230908121525-Academia.jpg,Miscellaneous,Norwegian cat,cat,"Academia, norwegian forest cat in flowers and grass, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230908121540-Action Figure.jpg,Miscellaneous,Norwegian cat,cat,"Action Figure, norwegian forest cat in flowers and grass, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,20230908121556-Architectural.jpg,Miscellaneous,Norwegian cat,cat,"Architectural style norwegian forest cat in flowers and grass . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,20230908121612-Astral Aura.jpg,Miscellaneous,Norwegian cat,cat,"Astral Aura, norwegian forest cat in flowers and grass, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230908121627-Blueprint Schematic Drawing.jpg,Miscellaneous,Norwegian cat,cat,"Blueprint Schematic Drawing, norwegian forest cat in flowers and grass, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230908121643-Dark Moody Atmosphere.jpg,Miscellaneous,Norwegian cat,cat,"Dark Moody Atmosphere, norwegian forest cat in flowers and grass, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,20230908121658-Disco.jpg,Miscellaneous,Norwegian cat,cat,"Disco-themed norwegian forest cat in flowers and grass . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,20230908121714-Dreamscape.jpg,Miscellaneous,Norwegian cat,cat,"Dreamscape norwegian forest cat in flowers and grass . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,20230908121729-Dystopian.jpg,Miscellaneous,Norwegian cat,cat,"Dystopian style norwegian forest cat in flowers and grass . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,20230908121745-Fairy Tale.jpg,Miscellaneous,Norwegian cat,cat,"Fairy tale norwegian forest cat in flowers and grass . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,20230908121805-Fx Monster.jpg,Miscellaneous,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,20230908121822-Gothic.jpg,Miscellaneous,Norwegian cat,cat,"Gothic style norwegian forest cat in flowers and grass . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,20230908121837-Grunge.jpg,Miscellaneous,Norwegian cat,cat,"Grunge style norwegian forest cat in flowers and grass . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,20230908121853-Horror.jpg,Miscellaneous,Norwegian cat,cat,"Horror-themed norwegian forest cat in flowers and grass . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,20230908121908-Kawaii.jpg,Miscellaneous,Norwegian cat,cat,"kawaii style norwegian forest cat in flowers and grass . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,20230908121924-Logo Design.jpg,Miscellaneous,Norwegian cat,cat,"Logo Design, norwegian forest cat in flowers and grass, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,20230908121939-Lovecraftian.jpg,Miscellaneous,Norwegian cat,cat,"lovecraftian horror norwegian forest cat in flowers and grass . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230908121955-Macabre.jpg,Miscellaneous,Norwegian cat,cat,"macabre style norwegian forest cat in flowers and grass . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,20230908122010-Manga.jpg,Miscellaneous,Norwegian cat,cat,"manga style norwegian forest cat in flowers and grass . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,20230908122026-Medievalism.jpg,Miscellaneous,Norwegian cat,cat,"Medievalism, norwegian forest cat in flowers and grass, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,20230908122041-Metropolis.jpg,Miscellaneous,Norwegian cat,cat,"metropolis-themed norwegian forest cat in flowers and grass . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,20230908122057-Minimalist.jpg,Miscellaneous,Norwegian cat,cat,"Minimalist style norwegian forest cat in flowers and grass . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,20230908122112-Monochrome.jpg,Miscellaneous,Norwegian cat,cat,"Monochrome norwegian forest cat in flowers and grass . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,20230908122128-Nautical.jpg,Miscellaneous,Norwegian cat,cat,"Nautical-themed norwegian forest cat in flowers and grass . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,20230908122149-Perfect Eyes.jpg,Miscellaneous,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,20230908122205-Space.jpg,Miscellaneous,Norwegian cat,cat,"Space-themed norwegian forest cat in flowers and grass . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,20230908122220-Stained Glass.jpg,Miscellaneous,Norwegian cat,cat,"Stained glass style norwegian forest cat in flowers and grass . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,20230908122236-Techwear Fashion.jpg,Miscellaneous,Norwegian cat,cat,"Techwear fashion norwegian forest cat in flowers and grass . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,20230908122252-Terragen.jpg,Miscellaneous,Norwegian cat,cat,"Terragen, norwegian forest cat in flowers and grass, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,20230908122307-Tribal.jpg,Miscellaneous,Norwegian cat,cat,"Tribal style norwegian forest cat in flowers and grass . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,20230908122348-WOW-ifier.jpg,Miscellaneous,Norwegian cat,cat,"norwegian forest cat in flowers and grass, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,20230908122404-Zentangle.jpg,Miscellaneous,Norwegian cat,cat,"Zentangle norwegian forest cat in flowers and grass . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,cat.jpg,No style,Norwegian cat,cat,"norwegian forest cat in flowers and grass","",,""
