title,filename,category,subject,id,prompt,negativePrompt,lora
Dark Moody,20230908143830-Dark Moody Atmosphere.jpg,Miscellaneous,A Witch,witch,"Dark Moody Atmosphere, sorceress casting spells, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,20230908143847-Disco.jpg,Miscellaneous,A Witch,witch,"Disco-themed sorceress casting spells . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,20230908143903-Dreamscape.jpg,Miscellaneous,A Witch,witch,"Dreamscape sorceress casting spells . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,20230908143919-Dystopian.jpg,Miscellaneous,A Witch,witch,"Dystopian style sorceress casting spells . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,20230908143935-Fairy Tale.jpg,Miscellaneous,A Witch,witch,"Fairy tale sorceress casting spells . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,20230908143955-Fx Monster.jpg,Miscellaneous,A Witch,witch,"sorceress casting spells, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,20230908144012-Gothic.jpg,Miscellaneous,A Witch,witch,"Gothic style sorceress casting spells . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,20230908144028-Grunge.jpg,Miscellaneous,A Witch,witch,"Grunge style sorceress casting spells . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,20230908144043-Horror.jpg,Miscellaneous,A Witch,witch,"Horror-themed sorceress casting spells . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,20230908144059-Kawaii.jpg,Miscellaneous,A Witch,witch,"kawaii style sorceress casting spells . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,20230908144114-Logo Design.jpg,Miscellaneous,A Witch,witch,"Logo Design, sorceress casting spells, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,20230908144130-Lovecraftian.jpg,Miscellaneous,A Witch,witch,"lovecraftian horror sorceress casting spells . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230908144145-Macabre.jpg,Miscellaneous,A Witch,witch,"macabre style sorceress casting spells . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,20230908144201-Manga.jpg,Miscellaneous,A Witch,witch,"manga style sorceress casting spells . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,20230908144216-Medievalism.jpg,Miscellaneous,A Witch,witch,"Medievalism, sorceress casting spells, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,20230908144232-Metropolis.jpg,Miscellaneous,A Witch,witch,"metropolis-themed sorceress casting spells . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,20230908144247-Minimalist.jpg,Miscellaneous,A Witch,witch,"Minimalist style sorceress casting spells . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,20230908144303-Monochrome.jpg,Miscellaneous,A Witch,witch,"Monochrome sorceress casting spells . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,20230908144318-Nautical.jpg,Miscellaneous,A Witch,witch,"Nautical-themed sorceress casting spells . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,20230908144338-Perfect Eyes.jpg,Miscellaneous,A Witch,witch,"sorceress casting spells, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,20230908144355-Space.jpg,Miscellaneous,A Witch,witch,"Space-themed sorceress casting spells . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,20230908144410-Stained Glass.jpg,Miscellaneous,A Witch,witch,"Stained glass style sorceress casting spells . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,20230908144426-Techwear Fashion.jpg,Miscellaneous,A Witch,witch,"Techwear fashion sorceress casting spells . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,20230908144441-Terragen.jpg,Miscellaneous,A Witch,witch,"Terragen, sorceress casting spells, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,20230908144457-Tribal.jpg,Miscellaneous,A Witch,witch,"Tribal style sorceress casting spells . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,20230908144530-WOW-ifier.jpg,Miscellaneous,A Witch,witch,"sorceress casting spells, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,20230908144546-Zentangle.jpg,Miscellaneous,A Witch,witch,"Zentangle sorceress casting spells . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,witch.jpg,No style,A Witch,witch,"sorceress casting spells","",,""
