title,filename,category,subject,id,prompt,negativePrompt,lora
Cyberpunk 2077,20230831190620-Cyberpunk Game.jpg,Game,Apple,apple,"cyberpunk game style a basket of apples . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fortnite,20230831190637-Fortnite Art Style.jpg,Game,Apple,apple,"Fortnite Art Style, a basket of apples, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
Kawaii,20230831190654-Kawaii.jpg,Miscellaneous,Apple,apple,"kawaii style a basket of apples . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Lovecraftian,20230831190711-Lovecraftian.jpg,Miscellaneous,Apple,apple,"lovecraftian horror a basket of apples . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230831190728-Macabre.jpg,Miscellaneous,Apple,apple,"macabre style a basket of apples . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Metropolis,20230831190802-Metropolis.jpg,Miscellaneous,Apple,apple,"metropolis-themed a basket of apples . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Academia,20230831190819-Academia.jpg,Miscellaneous,Apple,apple,"Academia, a basket of apples, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230831190836-Action Figure.jpg,Miscellaneous,Apple,apple,"Action Figure, a basket of apples, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Astral Aura,20230831190853-Astral Aura.jpg,Miscellaneous,Apple,apple,"Astral Aura, a basket of apples, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230831190910-Blueprint Schematic Drawing.jpg,Miscellaneous,Apple,apple,"Blueprint Schematic Drawing, a basket of apples, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230831190927-Dark Moody Atmosphere.jpg,Miscellaneous,Apple,apple,"Dark Moody Atmosphere, a basket of apples, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Logo,20230831190944-Logo Design.jpg,Miscellaneous,Apple,apple,"Logo Design, a basket of apples, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Medievalism,20230831191000-Medievalism.jpg,Miscellaneous,Apple,apple,"Medievalism, a basket of apples, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Terragen,20230831191017-Terragen.jpg,Miscellaneous,Apple,apple,"Terragen, a basket of apples, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Double Exposure,20230831191034-Double Exposure.jpg,Photo,Apple,apple,"Double Exposure Style, a basket of apples, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230831191051-Faded Polaroid Photo.jpg,Photo,Apple,apple,"Faded Polaroid Photo, a basket of apples, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Knolling Photography,20230831191108-Knolling Photography.jpg,Photo,Apple,apple,"Knolling Photography, a basket of apples, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Macro Photography,20230831191125-Macro Photography.jpg,Photo,Apple,apple,"Macro Photography, a basket of apples, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Perfect Eyes,20230903125528-Perfect Eyes.jpg,Miscellaneous,Apple,apple,"a basket of apples, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
WOW-ifier,20230903131338-WOW-ifier.jpg,Miscellaneous,Apple,apple,"a basket of apples, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
White Background,20230903131910-White Background.jpg,Photo,Apple,apple,"a basket of apples, <lora:white_1_0:1> with a white background","",,"White Background"
Fx Monster,20230903132047-Fx Monster.jpg,Miscellaneous,Apple,apple,"a basket of apples, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
PS1,20230903132224-PS1.jpg,Game,Apple,apple,"a basket of apples, <lora:ps1-xl:1> ps1 style","",,"PS1 Graphics SDXL"
Voxel,20230903132412-Voxel.jpg,Game,Apple,apple,"a basket of apples, <lora:voxel-xl:1> voxel style","",,"Voxel XL"
Crayon,20230903132720-Crayon.jpg,Artstyle,Apple,apple,"a basket of apples, <lora:crayons-xl:1>","",,"Crayon Style"
Junji Ito,20230903132908-Junji Ito.jpg,Artstyle,Apple,apple,"a basket of apples, <lora:ito-style-xl:1>","",,"Junji Ito Style (XL)"
More Details,20230903154805-Add Details XL (More Details).jpg,No style,Apple,apple,"a basket of apples, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Less Details,20230903154934-Add Details XL (Less Details).jpg,No style,Apple,apple,"a basket of apples, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
Most Details,20230903155105-Add Details XL (Most Details).jpg,No style,Apple,apple,"a basket of apples, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Least Details,20230903155235-Add Details XL (Least Details).jpg,No style,Apple,apple,"a basket of apples, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Cinematic Lighting (Jugger XL),20230903155408-Jugger XL (Cinematic Lighting).jpg,Photo,Apple,apple,"a basket of apples, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Movie Still (Jugger XL),20230903155538-Jugger XL (Movie Still).jpg,Photo,Apple,apple,"a basket of apples, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Film Still (Jugger XL),20230903155709-Jugger XL (Film Still).jpg,Photo,Apple,apple,"a basket of apples, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),20230903155842-Jugger XL (Cinematic).jpg,Photo,Apple,apple,"a basket of apples, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230903160015-Jugger XL (Cinematic Shot).jpg,Photo,Apple,apple,"a basket of apples, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
John Berkey,20230906214944-John Berkey.jpg,Artstyle,Apple,apple,"a basket of apples, <lora:john-berkey:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906215003-Folk Art.jpg,Artstyle,Apple,apple,"a basket of apples, <lora:folk-art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906215022-Terrible FanArt.jpg,Artstyle,Apple,apple,"<lora:terrible-fanart:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, a basket of apples","",,"PE Shitty FanArt"
Dali,20230906215049-Dali.jpg,Artstyle,Apple,apple,"a basket of apples, <lora:dali:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Base,apple.jpg,No style,Apple,apple,"a basket of apples","",,""
