title,filename,category,subject,id,prompt,negativePrompt,lora
Neon Noir,20230908132544-Neon Noir.jpg,Photo,Stormtrooper,stormtrooper,"Neon noir stormtrooper taking aim . Cyberpunk, dark, rainy streets, neon signs, high contrast, low light, vibrant, highly detailed","bright, sunny, daytime, low contrast, black and white, sketch, watercolor",,""
Silhouette,20230908132600-Silhouette.jpg,Photo,Stormtrooper,stormtrooper,"Silhouette style stormtrooper taking aim . High contrast, minimalistic, black and white, stark, dramatic","ugly, deformed, noisy, blurry, low contrast, color, realism, photorealistic",,""
Tilt-Shift,20230908132615-Tilt-Shift.jpg,Photo,Stormtrooper,stormtrooper,"Tilt-shift photo of stormtrooper taking aim . Selective focus, miniature effect, blurred background, highly detailed, vibrant, perspective control","blurry, noisy, deformed, flat, low contrast, unrealistic, oversaturated, underexposed",,""
White Background,20230908132634-White Background.jpg,Photo,Stormtrooper,stormtrooper,"stormtrooper taking aim, <lora:white_1_0:1> with a white background","",,"White Background"
Academia,20230908132651-Academia.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Academia, stormtrooper taking aim, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230908132706-Action Figure.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Action Figure, stormtrooper taking aim, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Architectural,20230908132723-Architectural.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Architectural style stormtrooper taking aim . Clean lines, geometric shapes, minimalist, modern, architectural drawing, highly detailed","curved lines, ornate, baroque, abstract, grunge",,""
Astral Aura,20230908132739-Astral Aura.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Astral Aura, stormtrooper taking aim, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230908132755-Blueprint Schematic Drawing.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Blueprint Schematic Drawing, stormtrooper taking aim, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230908132810-Dark Moody Atmosphere.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Dark Moody Atmosphere, stormtrooper taking aim, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Disco,20230908132826-Disco.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Disco-themed stormtrooper taking aim . Vibrant, groovy, retro 70s style, shiny disco balls, neon lights, dance floor, highly detailed","minimalist, rustic, monochrome, contemporary, simplistic",,""
Dreamscape,20230908132842-Dreamscape.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Dreamscape stormtrooper taking aim . Surreal, ethereal, dreamy, mysterious, fantasy, highly detailed","realistic, concrete, ordinary, mundane",,""
Dystopian,20230908132858-Dystopian.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Dystopian style stormtrooper taking aim . Bleak, post-apocalyptic, somber, dramatic, highly detailed","ugly, deformed, noisy, blurry, low contrast, cheerful, optimistic, vibrant, colorful",,""
Fairy Tale,20230908132914-Fairy Tale.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Fairy tale stormtrooper taking aim . Magical, fantastical, enchanting, storybook style, highly detailed","realistic, modern, ordinary, mundane",,""
Fx Monster,20230908132934-Fx Monster.jpg,Miscellaneous,Stormtrooper,stormtrooper,"stormtrooper taking aim, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
Gothic,20230908132951-Gothic.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Gothic style stormtrooper taking aim . Dark, mysterious, haunting, dramatic, ornate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, cheerful, optimistic",,""
Grunge,20230908133007-Grunge.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Grunge style stormtrooper taking aim . Textured, distressed, vintage, edgy, punk rock vibe, dirty, noisy","smooth, clean, minimalist, sleek, modern, photorealistic",,""
Horror,20230908133023-Horror.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Horror-themed stormtrooper taking aim . Eerie, unsettling, dark, spooky, suspenseful, grim, highly detailed","cheerful, bright, vibrant, light-hearted, cute",,""
Kawaii,20230908133039-Kawaii.jpg,Miscellaneous,Stormtrooper,stormtrooper,"kawaii style stormtrooper taking aim . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Logo,20230908133055-Logo Design.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Logo Design, stormtrooper taking aim, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Lovecraftian,20230908133111-Lovecraftian.jpg,Miscellaneous,Stormtrooper,stormtrooper,"lovecraftian horror stormtrooper taking aim . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230908133127-Macabre.jpg,Miscellaneous,Stormtrooper,stormtrooper,"macabre style stormtrooper taking aim . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Manga,20230908133143-Manga.jpg,Miscellaneous,Stormtrooper,stormtrooper,"manga style stormtrooper taking aim . vibrant, high-energy, detailed, iconic, Japanese comic style","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, Western comic style",,""
Medievalism,20230908133159-Medievalism.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Medievalism, stormtrooper taking aim, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Metropolis,20230908133215-Metropolis.jpg,Miscellaneous,Stormtrooper,stormtrooper,"metropolis-themed stormtrooper taking aim . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Minimalist,20230908133231-Minimalist.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Minimalist style stormtrooper taking aim . Simple, clean, uncluttered, modern, elegant","ornate, complicated, highly detailed, cluttered, disordered, messy, noisy",,""
Monochrome,20230908133247-Monochrome.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Monochrome stormtrooper taking aim . Black and white, contrast, tone, texture, detailed","colorful, vibrant, noisy, blurry, deformed",,""
Nautical,20230908133303-Nautical.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Nautical-themed stormtrooper taking aim . Sea, ocean, ships, maritime, beach, marine life, highly detailed","landlocked, desert, mountains, urban, rustic",,""
Perfect Eyes,20230908133323-Perfect Eyes.jpg,Miscellaneous,Stormtrooper,stormtrooper,"stormtrooper taking aim, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
Space,20230908133340-Space.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Space-themed stormtrooper taking aim . Cosmic, celestial, stars, galaxies, nebulas, planets, science fiction, highly detailed","earthly, mundane, ground-based, realism",,""
Stained Glass,20230908133356-Stained Glass.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Stained glass style stormtrooper taking aim . Vibrant, beautiful, translucent, intricate, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic",,""
Techwear Fashion,20230908133412-Techwear Fashion.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Techwear fashion stormtrooper taking aim . Futuristic, cyberpunk, urban, tactical, sleek, dark, highly detailed","vintage, rural, colorful, low contrast, realism, sketch, watercolor",,""
Terragen,20230908133428-Terragen.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Terragen, stormtrooper taking aim, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Tribal,20230908133444-Tribal.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Tribal style stormtrooper taking aim . Indigenous, ethnic, traditional patterns, bold, natural colors, highly detailed","modern, futuristic, minimalist, pastel",,""
WOW-ifier,20230908133518-WOW-ifier.jpg,Miscellaneous,Stormtrooper,stormtrooper,"stormtrooper taking aim, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
Zentangle,20230908133534-Zentangle.jpg,Miscellaneous,Stormtrooper,stormtrooper,"Zentangle stormtrooper taking aim . Intricate, abstract, monochrome, patterns, meditative, highly detailed","colorful, representative, simplistic, large fields of color",,""
Base,stormtrooper.jpg,No style,Stormtrooper,stormtrooper,"stormtrooper taking aim","",,""
