title,filename,category,subject,id,prompt,negativePrompt,lora
Biomechanical Cyberpunk,20230831181123-Biomechanical Cyberpunk.jpg,Futuristic,Modern House,house,"biomechanical cyberpunk photo of a small cozy modern house, great view, sunshine . cybernetics, human-machine fusion, dystopian, organic meets artificial, dark, intricate, highly detailed","natural, colorful, deformed, sketch, low contrast, watercolor",,""
Cybernetic,20230831181139-Cybernetic.jpg,Futuristic,Modern House,house,"cybernetic style photo of a small cozy modern house, great view, sunshine . futuristic, technological, cybernetic enhancements, robotics, artificial intelligence themes","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Cybernetic Robot,20230831181154-Cybernetic Robot.jpg,Futuristic,Modern House,house,"cybernetic robot photo of a small cozy modern house, great view, sunshine . android, AI, machine, metal, wires, tech, futuristic, highly detailed","organic, natural, human, sketch, watercolor, low contrast",,""
Cyberpunk Cityscape,20230831181210-Cyberpunk Cityscape.jpg,Futuristic,Modern House,house,"cyberpunk cityscape photo of a small cozy modern house, great view, sunshine . neon lights, dark alleys, skyscrapers, futuristic, vibrant colors, high contrast, highly detailed","natural, rural, deformed, low contrast, black and white, sketch, watercolor",,""
Futuristic,20230831181225-Futuristic.jpg,Futuristic,Modern House,house,"futuristic style photo of a small cozy modern house, great view, sunshine . sleek, modern, ultramodern, high tech, detailed","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, vintage, antique",,""
Retro Cyberpunk,20230831181241-Retro Cyberpunk.jpg,Futuristic,Modern House,house,"retro cyberpunk photo of a small cozy modern house, great view, sunshine . 80's inspired, synthwave, neon, vibrant, detailed, retro futurism","modern, desaturated, black and white, realism, low contrast",,""
Retro Futurism,20230831181257-Retro Futurism.jpg,Futuristic,Modern House,house,"retro-futuristic photo of a small cozy modern house, great view, sunshine . vintage sci-fi, 50s and 60s style, atomic age, vibrant, highly detailed","contemporary, realistic, rustic, primitive",,""
Sci-Fi,20230831181312-Sci-Fi.jpg,Futuristic,Modern House,house,"sci-fi style photo of a small cozy modern house, great view, sunshine . futuristic, technological, alien worlds, space themes, advanced civilizations","ugly, deformed, noisy, blurry, low contrast, realism, photorealistic, historical, medieval",,""
Vaporwave,20230831181328-Vaporwave.jpg,Futuristic,Modern House,house,"vaporwave style photo of a small cozy modern house, great view, sunshine . retro aesthetic, cyberpunk, vibrant, neon colors, vintage 80s and 90s style, highly detailed","monochrome, muted colors, realism, rustic, minimalist, dark",,""
Glitchcore,20230831181344-Glitchcore.jpg,Futuristic,Modern House,house,"Glitchcore Art Style, photo of a small cozy modern house, great view, sunshine, dynamic, dramatic, distorted, vibrant colors, glitchcore art style","ugly, deformed, noisy, blurry, low contrast",,""
Glo-fi,20230831181359-Glo-fi.jpg,Futuristic,Modern House,house,"Glo-fi Art Style, photo of a small cozy modern house, great view, sunshine, dynamic, dramatic, vibrant colors, glo-fi art style","ugly, deformed, noisy, blurry, low contrast",,""
Bubble Bobble,20230831181415-Bubble Bobble.jpg,Game,Modern House,house,"Bubble Bobble style photo of a small cozy modern house, great view, sunshine . 8-bit, cute, pixelated, fantasy, vibrant, reminiscent of Bubble Bobble game","realistic, modern, photorealistic, violent, horror",,""
Cyberpunk 2077,20230831181431-Cyberpunk Game.jpg,Game,Modern House,house,"cyberpunk game style photo of a small cozy modern house, great view, sunshine . neon, dystopian, futuristic, digital, vibrant, detailed, high contrast, reminiscent of cyberpunk genre video games","historical, natural, rustic, low detailed",,""
Fortnite,20230831181447-Fortnite Art Style.jpg,Game,Modern House,house,"Fortnite Art Style, photo of a small cozy modern house, great view, sunshine, 3D cartoon, colorful, Fortnite Art Style","ugly, deformed, noisy, blurry, low contrast, photo, realistic",,""
Kawaii,20230831181503-Kawaii.jpg,Miscellaneous,Modern House,house,"kawaii style photo of a small cozy modern house, great view, sunshine . cute, adorable, brightly colored, cheerful, anime influence, highly detailed","dark, scary, realistic, monochrome, abstract",,""
Lovecraftian,20230831181518-Lovecraftian.jpg,Miscellaneous,Modern House,house,"lovecraftian horror photo of a small cozy modern house, great view, sunshine . eldritch, cosmic horror, unknown, mysterious, surreal, highly detailed","light-hearted, mundane, familiar, simplistic, realistic",,""
Macabre,20230831181534-Macabre.jpg,Miscellaneous,Modern House,house,"macabre style photo of a small cozy modern house, great view, sunshine . dark, gothic, grim, haunting, highly detailed","bright, cheerful, light-hearted, cartoonish, cute",,""
Metropolis,20230831181550-Metropolis.jpg,Miscellaneous,Modern House,house,"metropolis-themed photo of a small cozy modern house, great view, sunshine . urban, cityscape, skyscrapers, modern, futuristic, highly detailed","rural, natural, rustic, historical, simple",,""
Academia,20230831181605-Academia.jpg,Miscellaneous,Modern House,house,"Academia, photo of a small cozy modern house, great view, sunshine, preppy Ivy League style, stark, dramatic, chic boarding school, academia","ugly, deformed, noisy, blurry, low contrast, grunge, sloppy, unkempt",,""
Action Figure,20230831181621-Action Figure.jpg,Miscellaneous,Modern House,house,"Action Figure, photo of a small cozy modern house, great view, sunshine, plastic collectable action figure, collectable toy action figure","ugly, deformed, noisy, blurry, low contrast",,""
Astral Aura,20230831181637-Astral Aura.jpg,Miscellaneous,Modern House,house,"Astral Aura, photo of a small cozy modern house, great view, sunshine, astral, colorful aura, vibrant energy","ugly, deformed, noisy, blurry, low contrast",,""
Blueprint,20230831181653-Blueprint Schematic Drawing.jpg,Miscellaneous,Modern House,house,"Blueprint Schematic Drawing, photo of a small cozy modern house, great view, sunshine, technical drawing, blueprint, schematic","ugly, deformed, noisy, blurry, low contrast",,""
Dark Moody,20230831181708-Dark Moody Atmosphere.jpg,Miscellaneous,Modern House,house,"Dark Moody Atmosphere, photo of a small cozy modern house, great view, sunshine, dramatic, mysterious, dark moody atmosphere","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful, bright",,""
Logo,20230831181724-Logo Design.jpg,Miscellaneous,Modern House,house,"Logo Design, photo of a small cozy modern house, great view, sunshine, dynamic graphic art, vector art, minimalist, professional logo design","ugly, deformed, noisy, blurry, low contrast",,""
Medievalism,20230831181740-Medievalism.jpg,Miscellaneous,Modern House,house,"Medievalism, photo of a small cozy modern house, great view, sunshine, inspired by The Middle Ages, medieval art, elaborate patterns and decoration, Medievalism","ugly, deformed, noisy, blurry, low contrast",,""
Terragen,20230831181756-Terragen.jpg,Miscellaneous,Modern House,house,"Terragen, photo of a small cozy modern house, great view, sunshine, beautiful massive landscape, epic scenery, Terragen","ugly, deformed, noisy, blurry, low contrast",,""
Double Exposure,20230831181812-Double Exposure.jpg,Photo,Modern House,house,"Double Exposure Style, photo of a small cozy modern house, great view, sunshine, double image ghost effect, image combination, double exposure style","ugly, deformed, noisy, blurry, low contrast",,""
Faded Polaroid Photo,20230831181829-Faded Polaroid Photo.jpg,Photo,Modern House,house,"Faded Polaroid Photo, photo of a small cozy modern house, great view, sunshine, analog, old faded photo, old polaroid","ugly, deformed, noisy, blurry, low contrast, vibrant, colorful",,""
Knolling Photography,20230831181846-Knolling Photography.jpg,Photo,Modern House,house,"Knolling Photography, photo of a small cozy modern house, great view, sunshine, flat lay photography, object arrangment, knolling photography","ugly, deformed, noisy, blurry, low contrast",,""
Macro Photography,20230831181903-Macro Photography.jpg,Photo,Modern House,house,"Macro Photography, photo of a small cozy modern house, great view, sunshine, close-up, macro 100mm, macro photography","ugly, deformed, noisy, blurry, low contrast",,""
Perfect Eyes,20230903125457-Perfect Eyes.jpg,Miscellaneous,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:perfect-eyes-xl:1> perfecteyes","",,"Perfect Eyes XL"
WOW-ifier,20230903131307-WOW-ifier.jpg,Miscellaneous,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:wowifier-xl:0.8> art by mooncryptowow","",,"WowifierXL"
White Background,20230903131838-White Background.jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:white_1_0:1> with a white background","",,"White Background"
Fx Monster,20230903132016-Fx Monster.jpg,Miscellaneous,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:fx-monsters-xl:0.6> fx-monsters, creepy, creature, melting, bloody, screaming","",,"Fx-Monsters"
PS1,20230903132153-PS1.jpg,Game,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:ps1-xl:1> ps1 style","",,"PS1 Graphics SDXL"
Voxel,20230903132342-Voxel.jpg,Game,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:voxel-xl:1> voxel style","",,"Voxel XL"
Crayon,20230903132649-Crayon.jpg,Artstyle,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:crayons-xl:1>","",,"Crayon Style"
Junji Ito,20230903132837-Junji Ito.jpg,Artstyle,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:ito-style-xl:1>","",,"Junji Ito Style (XL)"
More Details,20230903154735-Add Details XL (More Details).jpg,No style,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:add-detail-xl:1>","",,"Detail Tweaker XL"
Less Details,20230903154905-Add Details XL (Less Details).jpg,No style,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:add-detail-xl:-1>","",,"Detail Tweaker XL"
Most Details,20230903155035-Add Details XL (Most Details).jpg,No style,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:add-detail-xl:3>","",,"Detail Tweaker XL"
Least Details,20230903155205-Add Details XL (Least Details).jpg,No style,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:add-detail-xl:-3>","",,"Detail Tweaker XL"
Cinematic Lighting (Jugger XL),20230903155338-Jugger XL (Cinematic Lighting).jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:jugger-xl:1> Cinematic Lighting","",,"Juggernaut Cinematic XL LoRA"
Movie Still (Jugger XL),20230903155508-Jugger XL (Movie Still).jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:jugger-xl:1> Movie Still","",,"Juggernaut Cinematic XL LoRA"
Film Still (Jugger XL),20230903155638-Jugger XL (Film Still).jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:jugger-xl:1> Film Still","",,"Juggernaut Cinematic XL LoRA"
Cinematic (Jugger XL),20230903155811-Jugger XL (Cinematic).jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:jugger-xl:1> Cinematic","",,"Juggernaut Cinematic XL LoRA"
Cinematic Shot (Jugger XL),20230903155945-Jugger XL (Cinematic Shot).jpg,Photo,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:jugger-xl:1> Cinematic Shot","",,"Juggernaut Cinematic XL LoRA"
John Berkey,20230906214653-John Berkey.jpg,Artstyle,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:john-berkey:1> John Berkey Style page","",,"John Berkey Style"
Folk Art,20230906214713-Folk Art.jpg,Artstyle,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:folk-art:1> Folk Art page","",,"Folk Art"
Terrible FanArt,20230906214732-Terrible FanArt.jpg,Artstyle,Modern House,house,"<lora:terrible-fanart:0.8> PETerribleFanArt, badly drawn, terrible drawing, ugly, creepy, photo of a small cozy modern house, great view, sunshine","",,"PE Shitty FanArt"
Dali,20230906214758-Dali.jpg,Artstyle,Modern House,house,"photo of a small cozy modern house, great view, sunshine, <lora:dali:1> d4lixl","",,"Salvador Dali SDXL 1.0 art style lora"
Base,house.jpg,No style,Modern House,house,"photo of a small cozy modern house, great view, sunshine","",,""
